sim,theta1,theta2
126,0.6968589831225157,0.4319083400044187
127,0.8132132493565507,0.6175598539371548
128,0.7100970985791668,0.8285399655251826
129,0.7217124218808064,0.48626993728938694
130,0.8204017959805996,0.4798353427620643
131,0.7223155570475052,0.7617121572741273
132,0.38995849868716403,0.07770695788322735
133,0.6120603889973343,0.6742078758621998
134,0.20828967144535293,0.07312935441493706
135,0.572081537815544,0.8199356616088593
136,0.5898698945876765,0.5378226312679073
137,0.43746409808967357,0.27306614196211865
138,0.42225458040047115,0.9289829197176775
139,0.002791436536533687,0.43313043469786894
140,0.3191184737782953,0.916935563189207
141,0.04492351809710493,0.39464794305585116
142,0.34783213241030375,0.9121988033269063
143,0.11293175788728749,0.12188233595607678
144,0.40118218521171456,0.6306644272965802
145,0.6931763544443453,0.8506732361798954
146,0.17349930974030703,3.525703577067496e-05
147,0.18558812809914005,0.9102945432126283
148,0.9502310194001364,0.06218706204722402
149,0.14221028986402018,0.24471540338529418
150,0.037614976503504316,0.8451892700553578
151,0.7536344039998383,0.15055905861124863
152,0.021584931930448192,0.2598266163140186
153,0.9883423109837601,0.11869899518151561
154,0.9177114268716521,0.6184771229815519
155,0.3601653921504626,0.8141190711774947
156,0.9397870588057985,0.5482733932265487
157,0.9161351915572316,0.3035947604178366
158,0.383142416161913,0.9014085266062463
159,0.7708347078589233,0.981537356044459
160,0.4081782313813169,0.662102660144353
161,0.7082501958864498,0.35723092441543913
162,0.17381197527529313,0.4721669222054753
163,0.2878017062777819,0.07189311818687749
164,0.7366995801546711,0.32496836102182103
165,0.20395152964020047,0.8145091566108525
166,0.6194705212169952,0.35506113791937344
167,0.2877951936469295,0.5899801718878782
168,0.3118570405784089,0.2560951959384533
169,0.3778311627408759,0.6183644088772987
170,0.47239773114093087,0.26914298812544235
171,0.05763805420527679,0.5861303748344152
172,0.026681126386801535,0.7536002832266814
173,0.5175763014190173,0.36331065305118115
174,0.20856603682280495,0.4410699025469731
175,0.7688103774150258,0.8556464846233534
176,0.48943997810255313,0.48010566847281266
177,0.157117802982638,0.5189671763323023
178,0.8424312431353438,0.44684897014131364
179,0.4124495673083721,0.12674292757154026
180,0.6348689426980827,0.2349257185513305
181,0.8085386168804074,0.978048227958994
182,0.41244354663856586,0.97869015826664
183,0.8772175857777454,0.6949500995675424
184,0.9029609406751069,0.29595172144808646
185,0.7415538114005208,0.020281399253223364
186,0.7101604962653757,0.4506272613863411
187,0.20157964729384692,0.3713534695454638
188,0.7566458361545677,0.05140204540718796
189,0.677500028575223,0.41117137123546754
190,0.33192542094869615,0.8956423620154731
191,0.7618123230668346,0.6299874672161999
192,0.7023841960117577,0.10169516156662317
193,0.389739130592922,0.5647643577363846
194,0.45435086847993555,0.08460878655518822
195,0.2727678566973477,0.4029824133653921
196,0.6694411381704877,0.9923096268628938
197,0.8681109473405683,0.5042970042247087
198,0.5604077925045795,0.9152846026679713
199,0.6637994678202519,0.5603695555040388
200,0.9742827998094663,0.9215672258378176
201,0.5948085995088891,0.45438055005797995
202,0.6185466281695262,0.03960817779841941
203,0.33544651808177994,0.8969859172729457
204,0.6924042775681543,0.10243979761827637
205,0.92717665367239,0.35860164981587517
206,0.880528411046505,0.9218084958920598
207,0.5888635081611697,0.7892153909415043
208,0.5558299484246919,0.2982480840079528
209,0.36460303390775517,0.6828538085235885
210,0.3118870506915732,0.07218829727620468
211,0.8383676173911789,0.9084026080218459
212,0.9435200380764092,0.4882563278128944
213,0.7203868566702217,0.6600271286639787
214,0.782969821466773,0.360897532090667
215,0.15469719481798627,0.8958980504410602
216,0.7123120685283586,0.4914431415903364
217,0.7546189658144068,0.4066223374167416
218,0.4568155563347217,0.5913652566106765
219,0.4107056050081648,0.7349261945901134
220,0.7860449975891646,0.16443110539523942
221,0.7220989517120564,0.5560080610304843
222,0.27594240409152504,0.03682915178654589
223,0.7255937484434618,0.21639334463081283
224,0.7803816088854432,0.7912219921928598
225,0.4267218116801026,0.4535938927791928
226,0.8486072100640213,0.3747297832442986
227,0.9493827844700756,0.2074544498403429
228,0.34555791747530906,0.5408666703642846
229,0.1406337913188488,0.29728363325849694
230,0.6161647398884208,0.14101902979074188
231,0.5662164463144499,0.8759758334852658
232,0.7388386350127385,0.5205360516448176
233,0.28007531794893137,0.6541131007452735
234,0.8611151564918016,0.2704023222176487
235,0.35668507482979483,0.7435710948994352
236,0.5901421913043264,0.4287010440349339
237,0.1095593184173802,0.21878239146128886
238,0.9499089840511208,0.9152519500389305
239,0.9377991854087312,0.20446105326547415
240,0.5930724101644516,0.3159724112516785
241,0.7803658364307001,0.6476601623047828
242,0.9873258258629174,0.05838245077111048
243,0.8407943524610146,0.32048873800842625
244,0.23580573326644105,0.6978162776640416
245,0.9868842723561928,0.010764363416618683
246,0.3147176739096338,0.9550622119681111
247,0.15387076632635088,0.6931928787461425
248,0.156598533213821,0.7011596496746486
249,0.8334840221025646,0.6268596917132404
250,0.138142990075255,0.11595547045193022
251,0.8150030405676671,0.5199323940331545
252,0.7515546674063929,0.24933185609207775
253,0.439356612327539,0.17281555029503026
254,0.422977625807731,0.7176630489393634
255,0.40273101337345263,0.22722019348120392
256,0.8457344849519463,0.5770639776308497
257,0.7414140447926212,0.09816950489941301
258,0.7608687985274597,0.6954923833978056
259,0.833296313052458,0.4860670795893982
260,0.4033717928457957,0.3440582043925883
261,0.16662584618108833,0.9265732473349421
262,0.9295953389897615,0.6921630772207596
263,0.2602527885275038,0.4606109307347289
264,0.8658323609349248,0.04109545416461846
265,0.796183720517556,0.7524952769569611
266,0.8623541157843324,0.9684760507500823
267,0.4809080011271969,0.16292977111669182
268,0.2676031512982211,0.20612977656418152
269,0.9639119758207956,0.9797420190604159
270,0.5117195720839754,0.9157098718732813
271,0.5887275456240663,0.4266257838603279
272,0.7473592308739375,0.26660059540693337
273,0.2825094038781385,0.267085890133796
274,0.6534077001655244,0.18936450044882525
275,0.4409274212970674,0.004062882247650723
276,0.22112391084658622,0.25397368730157677
277,0.785765234707672,0.3268335850871109
278,0.3667921889810273,0.9615505490969766
279,0.48728846251202074,0.5434334309911784
280,0.95368874299201,0.021785821308077824
281,0.4463208321887183,0.6916574455613779
282,0.33399873061606955,0.04911693350358137
283,0.7852318627363233,0.15202653736936156
284,0.8839560245972102,0.2508263722229367
285,0.6601460927108884,0.8809641057677732
286,0.37064832308768714,0.9429089962349941
287,0.03914383878106387,0.5756559146320799
288,0.1357805139060082,0.5854174873415483
289,0.6377472934377162,0.8478190088933688
290,0.5855826352380282,0.3452377751658964
291,0.47560013940518386,0.9304828624498347
292,0.4599810464201074,0.3398090783305733
293,0.00944421296329978,0.3316622012755601
294,0.2915089078479618,0.40075219984756894
295,0.924757443946162,0.6570641293105692
296,0.6200945671793641,0.08836213121706471
297,0.7077155058642122,0.1899167111409853
298,0.22934392429183248,0.46150497194943163
299,0.2595774231873138,0.6181596663413045
300,0.5605285115781923,0.3272268408514467
301,0.1919202239298572,0.2804017732358195
302,0.6404813668453974,0.2759054840575359
303,0.1345421653723331,0.7788836653124087
304,0.19312686264625356,0.4049830308862771
305,0.7218147008803448,0.6766300016501732
306,0.9127528339666803,0.8290372095631505
307,0.8863784355753429,0.9872735877233206
308,0.4682806358275545,0.7354763435064982
309,0.34468139522991237,0.81705506798652
310,0.959301721401023,0.7058720913005592
311,0.6244663816223144,0.7463285141636237
312,0.4699092475990676,0.35956488287415644
313,0.1845096729920379,0.6407557037311055
314,0.8404098208601176,0.7052273898729401
315,0.8439111786743468,0.7715432202137693
316,0.9180991606521772,0.47526591094353443
317,0.2651672107340669,0.3233828474087055
318,0.875019150552364,0.34747231026812797
319,0.5303750767516883,0.4737446895885835
320,0.7688822653762074,0.6410919710127143
321,0.42566573175915556,0.6356517493015768
322,0.5751233255048518,0.3502207665491972
323,0.2100316990929446,0.5906073020465208
324,0.7568667767964714,0.16575803919748155
325,0.7882645630046993,0.8569691272791256
326,0.7723774245103632,0.8570404373041538
327,0.1472630525684564,0.13308707117682128
328,0.10598054242366639,0.23130943974695184
329,0.26283480380848,0.6771637649734262
330,0.04240329495529016,0.401105311355191
331,0.8329195120482414,0.2815398699519879
332,0.1998111913114078,0.3275862963110152
333,0.3569855935107109,0.7653570693025245
334,0.13859785783852785,0.7453173037645868
335,0.7341874136405199,0.6780248429191976
336,0.5213221311700518,0.031649084833459074
337,0.3964795867583073,0.8648604351151385
338,0.2929248210630344,0.6978170994446247
339,0.1669082979448524,0.6233212687256744
340,0.06777188985406823,0.7983401317591592
341,0.5041834062936443,0.9425914901908361
342,0.09989649728631478,0.396944925396411
343,0.23807364112146867,0.6499008277174216
344,0.9480460403634955,0.9441833721463733
345,0.5552890717950014,0.29419981468192913
346,0.4792582402467225,0.36815511307030635
347,0.9500522003154742,0.3057646477423086
348,0.9199189342354143,0.9812418137029395
349,0.2549202291560263,0.4152904509462255
350,0.8489494067673276,0.11208197803458586
351,0.12517524955840487,0.5098894408951232
352,0.061745699034195134,0.6243010101036756
353,0.46846895787170173,0.2151388422421162
354,0.8220877992454297,0.978799034374252
355,0.3656413158163412,0.9726262927968943
356,0.9123204086600348,0.33898567381035216
357,0.36281404552752716,0.058336292588434535
358,0.8154667625985311,0.6758468210500626
359,0.09346677953790983,0.15145450600060784
360,0.616747844402728,0.1380449126193023
361,0.17497455690116148,0.7048087202195318
362,0.001066373102112883,0.556653987707774
363,0.36472805068100433,0.2888829689204464
364,0.4178952083392903,0.688776644937154
365,0.04369751907664521,0.46936001655144466
366,0.3204356333416277,0.19790536061927544
367,0.31297583994585765,0.8683376141827642
368,0.8058418191963449,0.4953769860949444
369,0.08992279789345015,0.4043119726656922
370,0.8132884266361011,0.8103141560578991
371,0.41153874366282883,0.6932017560183669
372,0.4217460193919742,0.13557394353797225
373,0.8194756437596952,0.5694389198674535
374,0.8684175452951519,0.750808142464427
375,0.21504951916140325,0.6651889012257787
376,0.6143639444978345,0.28373946335316014
377,0.9247478591564525,0.4058633941270434
378,0.9735138333149865,0.3914493433837236
379,0.8243488209089801,0.8527092351562667
380,0.5447761870745016,0.5600616564455099
381,0.49169504896132477,0.8760596176668559
382,0.2976826086676273,0.4761352297344068
383,0.49520508656148754,0.5463732162960806
384,0.8702297117452881,0.7801972403422288
385,0.24388241323056425,0.21180182014663795
386,0.40512741280224307,0.6736324603446678
387,0.8386950157784598,0.8139877616796092
388,0.9328054016932366,0.6632225128584857
389,0.8708790735420118,0.09774852785496457
390,0.8001888559074816,0.9866907288421737
391,0.14659506536874312,0.9189288440289061
392,0.4832977830324988,0.3265305955277493
393,0.6171094027990072,0.714809482969158
394,0.5187374338919228,0.7499483326192365
395,0.027703622616753187,0.6027426532499939
396,0.8274756039059277,0.11391529863795591
397,0.6225502423508482,0.41644771813364
398,0.893982133032498,0.42399176288512375
399,0.9701178575817363,0.3096292760318107
400,0.0799558168493002,0.837284778610237
401,0.7725603232526385,0.07210389516646643
402,0.15030151458212349,0.48208056293179125
403,0.5474865103286511,0.4938709858794742
404,0.5027552079549422,0.9747574857101823
405,0.33690641906873664,0.8403646729333107
406,0.4698845195670073,0.7439353800178459
407,0.2092436464805446,0.3835533756630969
408,0.4121845702915944,0.15690841300640124
409,0.4867758724745005,0.731557821847085
410,0.9716950764092268,0.41290085485886385
411,0.40050351224399183,0.3818637785961153
412,0.059094455885974506,0.18472550161168566
413,0.37306402440563446,0.7844926445022014
414,0.740049769260012,0.6367828126413396
415,0.7598255012059502,0.32487390065332233
416,0.6531519487807126,0.26283918139363494
417,0.5612116071934053,0.9427420352336386
418,0.5297609064537153,0.6933808534672938
419,0.8582071154024465,0.6876108792101625
420,0.9639349412101295,0.6819676325836377
421,0.058481418361902904,0.7496497390691969
422,0.26199053297908237,0.8762047343213885
423,0.6689184287668865,0.024405484047312354
424,0.9277152703762214,0.5460958710579275
425,0.4557546400268089,0.9089212527491416
426,0.12099985261488855,0.15648549675642498
427,0.6554902225277072,0.03593548628091636
428,0.6334209269665024,0.8827039074454562
429,0.19868335103443568,0.9086834254476834
430,0.2815189227827397,0.65145824735305
431,0.4237602457662597,0.3143534816802934
432,0.2118877113035339,0.6918109356466307
433,0.9316118275157604,0.22540038466086798
434,0.5006613284526409,0.8692059516752867
435,0.2894637521831309,0.649066795427369
436,0.10663736757033482,0.48212738080426276
437,0.6112250106063909,0.04353565724300468
438,0.968373121363018,0.28140956831870234
439,0.46666599615024473,0.45713808389655464
440,0.14480567278565926,0.5285603250388976
441,0.7289404607149611,0.4098493287430123
442,0.1335605252792229,0.2428791613389022
443,0.6859309591109897,0.8453720817945519
444,0.48902849097414147,0.0324436973985599
445,0.6435387832633209,0.4496541424713052
446,0.434804387023498,0.20939021366455046
447,0.6745754968367049,0.38363764902888364
448,0.5993452474666878,0.1952923904082703
449,0.2636877845298027,0.2745173218782253
450,0.7651172967277192,0.4413962527104959
451,0.4842587964548103,0.24294506009865346
452,0.8210979618800647,0.46254381921758136
453,0.8516596027404701,0.8746438629332823
454,0.08804816934852089,0.6913484985672251
455,0.5273636399961115,0.13027470149586184
456,0.4277288972975851,0.6889549394693794
457,0.45785010159468853,0.6669423220802183
458,0.9515652223889826,0.5133908612845695
459,0.1923481154227431,0.0873667562316115
460,0.7554483718374837,0.38256206139220816
461,0.6762394532218499,0.8306662010115644
462,0.1697848368736007,0.8450975546641409
463,0.44658640169782093,0.011394122625158043
464,0.2963733013976514,0.41863829433061084
465,0.3460718722816617,0.5894965029703515
466,0.48038293703436674,0.8175547848030269
467,0.30425017932408993,0.20269013040200612
468,0.6525228472518095,0.7852244436552877
469,0.25552334112809616,0.7525244662437406
470,0.23505665234322048,0.21810470812732508
471,0.4606619432126041,0.2518350995342197
472,0.1785105205563322,0.8696776506905706
473,0.3262580569055876,0.8001611740225238
474,0.4472657493102721,0.1191582571176727
475,0.6432133570290262,0.7891923144340781
476,0.31105864998658994,0.5843908885899879
477,0.9040357578227709,0.7314137185975461
478,0.7802640624636633,0.7378471842988878
479,0.3875201618259775,0.6462370508610626
480,0.29908227476598603,0.7425752781784579
481,0.4051878585991191,0.10830459061158215
482,0.6580902491851367,0.8310671029434936
483,0.8006435978312212,0.9122937342548411
484,0.8776828980120966,0.1610667728225914
485,0.4633735278633955,0.37368232417621494
486,0.2613679676289369,0.2226556453730284
487,0.47342567134626246,0.5764485202899245
488,0.008976785402201481,0.0012976639697935832
489,0.019007374100229013,0.26210620082365754
490,0.8625627190318039,0.8077025279562
491,0.9389307056201192,0.6769679437126497
492,0.2769133884153735,0.676549603614872
493,0.9963412876247116,0.9457746418558645
494,0.3389259090339367,0.6221900294855307
495,0.17548552071587764,0.37534281826464433
496,0.09427187737429643,0.5074561307169845
497,0.21160396927961345,0.9779435678109376
498,0.43596194010187506,0.8263822966245575
499,0.43705652875291146,0.36335127158234637
500,0.8553748591046182,0.1741636082275725
501,0.3938526424696053,0.6666576629031682
502,0.4233127380807493,0.7568623135724591
503,0.8110090473645843,0.5164094410257429
504,0.017265604730488993,0.8978321326408237
505,0.9784227540759515,0.9191135725391038
506,0.14444258415830158,0.19639637167154622
507,0.4184207580128473,0.09914422924130828
508,0.16615121237592156,0.4455831619316175
509,0.4397165134119486,0.8963639381230837
510,0.2041825979645081,0.2161440790729533
511,0.07918978129119358,0.07933066001039801
512,0.531737299777817,0.5880311754629296
513,0.1204233546083674,0.6253971242640066
514,0.3574537929577267,0.22603619452283508
515,0.5161426392148747,0.13684812549481107
516,0.5174149757134098,0.5020537872671291
517,0.2852827919880556,0.2554917300579085
518,0.4988364220988133,0.4278264587406222
519,0.5148343469424089,0.16510311101833575
520,0.806635460841402,0.07011110018286426
521,0.24992206339234235,0.21657356721955112
522,0.049870991141002796,0.9339975775198258
523,0.8660672192047324,0.5574758554171387
524,0.25523420408006736,0.24140810857924289
525,0.4731672291487907,0.005783054145544586
526,0.15777768733678854,0.7609348886106801
527,0.2083871291977225,0.4221162867048437
528,0.8396859862243182,0.0378824091002371
529,0.9723938140889598,0.6643682549199009
530,0.30886896288541654,0.9851689937408962
531,0.5763452896313055,0.9841220894970043
532,0.18232021235793439,0.5397103087186839
533,0.6047851333663775,0.8799890832088578
534,0.861161933592674,0.26260828994303487
535,0.670187814415446,0.8745824767043023
536,0.8543252043212984,0.9510502275309327
537,0.5660080155047894,0.1372834269505887
538,0.16559998929020148,0.16527862059230447
539,0.8488881904569545,0.25494786063128405
540,0.518974439832428,0.8913583651835418
541,0.35301573437956557,0.8676326580520207
542,0.34503877296117225,0.26707117295708194
543,0.4937852359286088,0.6793518066413379
544,0.28271464153054804,0.8278693114816618
545,0.6963795011847498,0.0342723352654285
546,0.032839262237836286,0.36753545273900956
547,0.8662421724274623,0.5158564865165511
548,0.3486082000312136,0.7254363768982558
549,0.3860224422627996,0.44198762919130363
550,0.46163686670297754,0.40322369451131246
551,0.09565511729840381,0.4764824656747174
552,0.24771690329699114,0.2752789675143489
553,0.2922293477691791,0.6248974135105108
554,0.4369780958655841,0.43804128735676917
555,0.1578148273535851,0.857853511076508
556,0.5593326128858543,0.24136150698682224
557,0.17211478812232983,0.9793669527351652
558,0.6880517832686663,0.2865725229211319
559,0.4048398898311354,0.47498186179441415
560,0.5924257555422613,0.9125976527341016
561,0.19302265149038245,0.6020148357237337
562,0.5571566146100794,0.8504595499814085
563,0.3331491691338663,0.7778029088599714
564,0.13967980859695484,0.8324873978602344
565,0.9341374688576373,0.3666618695700401
566,0.2797378363745765,0.5496800256163626
567,0.8984482394534563,0.9367893259197704
568,0.8648752805589556,0.09979159892967882
569,0.4987612607872519,0.1790568359710527
570,0.25781686828269046,0.5558607329564793
571,0.7354928880129837,0.0998975622344136
572,0.3961554512917791,0.9438854230798787
573,0.9089883085238828,0.36091257991707304
574,0.4160405438159954,0.47244424103175586
575,0.14387258268272007,0.44001835666056355
576,0.03895547483976303,0.9912939522500882
577,0.7948263183956503,0.5162653501282105
578,0.708054328414634,0.6739956445988307
579,0.5991211643698048,0.9749775881934833
580,0.5963430374711106,0.7106632331941102
581,0.7949561306977039,0.1580698000804146
582,0.3465533978017612,0.419258888386153
583,0.10361243866141578,0.3538595559141118
584,0.8439393849335555,0.44942872403255085
585,0.27530208485892327,0.12732523582184607
586,0.8398692385179902,0.8342500490202798
587,0.9390946745138201,0.8471848753562884
588,0.6433603729189243,0.4114748495416032
589,0.9976290327821735,0.04797148466136958
590,0.016819260101236244,0.07611047869367549
591,0.6619745316749125,0.7725071622243419
592,0.6302026769152966,0.18340012687350227
593,0.6865390724634746,0.2565615271580156
594,0.1255590731224948,0.8044318677776635
595,0.07223594036913661,0.08279976442085724
596,0.5940489805950467,0.6273878970741582
597,0.7342828081265451,0.30748828222032654
598,0.13171619642185228,0.4559889905092396
599,0.2271719679111983,0.747621384249484
600,0.5070746870591379,0.6851466636766772
601,0.6537874962817507,0.6318982869737078
602,0.9762692273949086,0.21752310578937162
603,0.9944802667110341,0.34818671348846575
604,0.049473735668759566,0.847799781670548
605,0.14738590564423637,0.9329298432336217
606,0.5648333450032559,0.13551674471532793
607,0.7124293077964382,0.17123315830768715
608,0.4613313228725756,0.5260331669997906
609,0.888718548340755,0.39764400033796554
610,0.5761144500002009,0.7949172372050902
611,0.3002527835154222,0.9095571735799607
612,0.4872433677839423,0.8842949545370539
613,0.8847114027912708,0.18717220804728307
614,0.2249996079443336,0.6362706975251614
615,0.9423279542200751,0.4347811881347994
616,0.6375894406748709,0.3842015344413481
617,0.185996656159228,0.12117943508536166
618,0.3000423257093956,0.3899645095604537
619,0.5298870028544008,0.33959123582180284
620,0.20636429214963015,0.8927987354395578
621,0.3008116148206471,0.8940691276852085
622,0.9148271208530926,0.10562159989101416
623,0.5035098277299068,0.47816692231240054
624,0.2968855309175815,0.20262998750426786
625,0.046478233428254856,0.04043642651558421
626,0.8352214110004164,0.7593919394608825
627,0.5396915101843585,0.851811694899422
628,0.3752940352441476,0.8248221922191153
629,0.14183409050596074,0.9295812696737369
630,0.9705986392491045,0.9657145642830046
631,0.6484184784815447,0.09856733315526811
632,0.6015176451272559,0.1831108304778183
633,0.6814999871685559,0.7511206200346648
634,0.013508406737395728,0.5164364318190828
635,0.7176052223285828,0.18461672650070404
636,0.8928706088425417,0.7953859087601409
637,0.09793247675595651,0.5602037164662084
638,0.5972075657902638,0.5507324613159167
639,0.6076682025534591,0.2010022102286999
640,0.9006455387389646,0.3788186133387411
641,0.7657021119035972,0.7595453784330615
642,0.2989170050778792,0.9131907136660962
643,0.3922932794941101,0.4904556036195745
644,0.43956517191802447,0.35829386870578883
645,0.8037283534631493,0.6323658893508131
646,0.9450630061581804,0.14727717927928885
647,0.765009019070582,0.27450140422943725
648,0.25730995452367067,0.12455721926706598
649,0.06435034759502367,0.5903527762119273
650,0.34644128823054143,0.5129408020051835
651,0.21910457638315484,0.8992497502994481
652,0.7993471776782797,0.3607111064281471
653,0.1942198135215093,0.18479217179783203
654,0.1993359377723195,0.7123431518596797
655,0.22472230663580617,0.9372157801970856
656,0.45770764051345936,0.71384823610151
657,0.31777292234349397,0.5915894841063397
658,0.8601255133363683,0.7417658529054798
659,0.469469118305337,0.551519499560094
660,0.34532527622534126,0.2640799871429734
661,0.5227952528985322,0.2028479222209706
662,0.3945774566600668,0.08266129094006625
663,0.007881449818701647,0.09183719423941339
664,0.18267663261770484,0.3608581462526016
665,0.47384407686412466,0.869787857469223
666,0.375135026003965,0.8725739512854455
667,0.16624436135041176,0.9057582685888931
668,0.5321837594656558,0.08098653714904946
669,0.9345375416179352,0.8636433092142157
670,0.026368200229902605,0.29698808602653215
671,0.4579167913966865,0.3514521328162953
672,0.3845577632127184,0.11152051779818806
673,0.4621655532954878,0.13541370502379635
674,0.783513200386885,0.7788537060491888
675,0.3321768776948445,0.8984621769296431
676,0.5962415873261013,0.7253816700382087
677,0.4635747246498133,0.03035538165561824
678,0.09609493899193433,0.7182115521844682
679,0.8650570546135623,0.441182517093329
680,0.22469702531206903,0.12332539080396598
681,0.10502109479414956,0.8653009033226708
682,0.19460839924584994,0.11950986191955015
683,0.1144497191278484,0.7292105564871285
684,0.4715192115902186,0.2147588745725958
685,0.6625695334334973,0.011467887771819063
686,0.09033493397624359,0.2741711482257061
687,0.00013166710546896887,0.30181550023661974
688,0.3776247655291065,0.819006835621539
689,0.8816811830938338,0.7171786280353417
690,0.5390279522099126,0.9690905872092223
691,0.8859474220180971,0.7874163914489692
692,0.3285345308280131,0.7774339673095585
693,0.10994055454133878,0.6153226346172475
694,0.7542108654746444,0.4226741809195438
695,0.6634816270996587,0.700210575524408
696,0.9228512025372583,0.1118013870241551
697,0.9384389494346809,0.43148826507763005
698,0.19848703117437205,0.2800464605570293
699,0.323644570554096,0.08098988334157431
700,0.8613255000487015,0.18603276036835825
701,0.004251591985738212,0.4108499343542833
702,0.6642829056380346,0.8470121981535046
